id_x,index,period,timestamp,minute,second,possession,duration,match_id_x,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name_x,position_id_x,position_name_x,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,under_pressure,outcome_id,outcome_name,aerial_won,off_camera,counterpress,pass_switch,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_key_pass_id,technique_id,technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,end_z,shot_first_time,dribble_overrun,ball_recovery_recovery_failure,out,dribble_nutmeg,ball_recovery_offensive,foul_committed_advantage,foul_won_advantage,shot_one_on_one,injury_stoppage_in_chain,block_offensive,foul_committed_offensive,bad_behaviour_card_id,bad_behaviour_card_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,pass_cut_back,foul_committed_card_id,foul_committed_card_name,jersey_number,match_id_y,id_y,player_name_y,position_id_y,position_name_y,event_tactics_id
ce79fe82-2b3e-4a95-ae21-6892ea7762b9,1,1,00:00:00,0,0,1,0.0,3923881,35,Starting XI,775,Nigeria,1,Regular Play,775,Nigeria,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fd85800-7ceb-4870-a0e3-92bdd6e49740,2,1,00:00:00,0,0,1,0.0,3923881,35,Starting XI,775,Nigeria,1,Regular Play,3374,Côte d'Ivoire,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4886e451-10d6-4be8-83ea-c635ea86e29d,3,1,00:00:00,0,0,1,0.0,3923881,18,Half Start,775,Nigeria,1,Regular Play,775,Nigeria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b05f7534-625f-4daf-a307-67b2151bf0d3,4,1,00:00:00,0,0,1,0.0,3923881,18,Half Start,775,Nigeria,1,Regular Play,3374,Côte d'Ivoire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72e4bb5b-f908-4af9-afc4-0824b4e0de96,5,1,00:00:00.663000,0,0,2,1.773278,3923881,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,3447.0,Ademola Lookman,21.0,Left Wing,5455.0,William Troost-Ekong,28.715326,2.6950774,1.0,Ground Pass,35.1,52.5,40.0,Right Foot,65.0,Kick Off,61.0,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,3923881.0,ce79fe82-2b3e-4a95-ae21-6892ea7762b9,Ademola Lookman,21.0,Left Wing,10.0
72e4bb5b-f908-4af9-afc4-0824b4e0de96,5,1,00:00:00.663000,0,0,2,1.773278,3923881,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,3447.0,Ademola Lookman,21.0,Left Wing,5455.0,William Troost-Ekong,28.715326,2.6950774,1.0,Ground Pass,35.1,52.5,40.0,Right Foot,65.0,Kick Off,61.0,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,3923881.0,030f95e7-ba47-43e7-b286-e707ff491949,Ademola Lookman,17.0,Right Wing,9.0
561bdac9-a85c-475d-9f4f-65dfd97f2d92,6,1,00:00:02.436000,0,2,2,,3923881,42,Ball Receipt,775,Nigeria,9,From Kick Off,775,Nigeria,,5455.0,William Troost-Ekong,4.0,Center Back,,,,,,,,,,,,,35.1,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3923881.0,ce79fe82-2b3e-4a95-ae21-6892ea7762b9,William Troost-Ekong,4.0,Center Back,3.0
561bdac9-a85c-475d-9f4f-65dfd97f2d92,6,1,00:00:02.436000,0,2,2,,3923881,42,Ball Receipt,775,Nigeria,9,From Kick Off,775,Nigeria,,5455.0,William Troost-Ekong,4.0,Center Back,,,,,,,,,,,,,35.1,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3923881.0,030f95e7-ba47-43e7-b286-e707ff491949,William Troost-Ekong,4.0,Center Back,3.0
561bdac9-a85c-475d-9f4f-65dfd97f2d92,6,1,00:00:02.436000,0,2,2,,3923881,42,Ball Receipt,775,Nigeria,9,From Kick Off,775,Nigeria,,5455.0,William Troost-Ekong,4.0,Center Back,,,,,,,,,,,,,35.1,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3923881.0,eb984057-fc7c-4322-883b-c2c1238bfefc,William Troost-Ekong,5.0,Left Center Back,4.0
15c2e6e5-8cf3-4a6e-b939-96cb990cf869,7,1,00:00:02.436000,0,2,2,0.645258,3923881,43,Carry,775,Nigeria,9,From Kick Off,775,Nigeria,,5455.0,William Troost-Ekong,4.0,Center Back,,,,,,,35.1,52.5,,,,,35.1,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3923881.0,ce79fe82-2b3e-4a95-ae21-6892ea7762b9,William Troost-Ekong,4.0,Center Back,3.0
15c2e6e5-8cf3-4a6e-b939-96cb990cf869,7,1,00:00:02.436000,0,2,2,0.645258,3923881,43,Carry,775,Nigeria,9,From Kick Off,775,Nigeria,,5455.0,William Troost-Ekong,4.0,Center Back,,,,,,,35.1,52.5,,,,,35.1,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3923881.0,030f95e7-ba47-43e7-b286-e707ff491949,William Troost-Ekong,4.0,Center Back,3.0
15c2e6e5-8cf3-4a6e-b939-96cb990cf869,7,1,00:00:02.436000,0,2,2,0.645258,3923881,43,Carry,775,Nigeria,9,From Kick Off,775,Nigeria,,5455.0,William Troost-Ekong,4.0,Center Back,,,,,,,35.1,52.5,,,,,35.1,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3923881.0,eb984057-fc7c-4322-883b-c2c1238bfefc,William Troost-Ekong,5.0,Left Center Back,4.0
da854004-2f92-4ff7-944b-a83198058536,8,1,00:00:03.081000,0,3,2,1.2,3923881,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,5455.0,William Troost-Ekong,4.0,Center Back,43779.0,Calvin Bassey Ughelumba,19.000263,-1.5655332,1.0,Ground Pass,35.2,33.5,40.0,Right Foot,,,35.1,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3923881.0,ce79fe82-2b3e-4a95-ae21-6892ea7762b9,William Troost-Ekong,4.0,Center Back,3.0
da854004-2f92-4ff7-944b-a83198058536,8,1,00:00:03.081000,0,3,2,1.2,3923881,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,5455.0,William Troost-Ekong,4.0,Center Back,43779.0,Calvin Bassey Ughelumba,19.000263,-1.5655332,1.0,Ground Pass,35.2,33.5,40.0,Right Foot,,,35.1,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3923881.0,030f95e7-ba47-43e7-b286-e707ff491949,William Troost-Ekong,4.0,Center Back,3.0
da854004-2f92-4ff7-944b-a83198058536,8,1,00:00:03.081000,0,3,2,1.2,3923881,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,5455.0,William Troost-Ekong,4.0,Center Back,43779.0,Calvin Bassey Ughelumba,19.000263,-1.5655332,1.0,Ground Pass,35.2,33.5,40.0,Right Foot,,,35.1,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3923881.0,eb984057-fc7c-4322-883b-c2c1238bfefc,William Troost-Ekong,5.0,Left Center Back,4.0
149f567b-f24d-4699-8bd2-393edd0422f4,9,1,00:00:04.281000,0,4,2,,3923881,42,Ball Receipt,775,Nigeria,9,From Kick Off,775,Nigeria,,43779.0,Calvin Bassey Ughelumba,5.0,Left Center Back,,,,,,,,,,,,,35.2,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,ce79fe82-2b3e-4a95-ae21-6892ea7762b9,Calvin Bassey Ughelumba,5.0,Left Center Back,4.0
149f567b-f24d-4699-8bd2-393edd0422f4,9,1,00:00:04.281000,0,4,2,,3923881,42,Ball Receipt,775,Nigeria,9,From Kick Off,775,Nigeria,,43779.0,Calvin Bassey Ughelumba,5.0,Left Center Back,,,,,,,,,,,,,35.2,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,030f95e7-ba47-43e7-b286-e707ff491949,Calvin Bassey Ughelumba,5.0,Left Center Back,4.0
149f567b-f24d-4699-8bd2-393edd0422f4,9,1,00:00:04.281000,0,4,2,,3923881,42,Ball Receipt,775,Nigeria,9,From Kick Off,775,Nigeria,,43779.0,Calvin Bassey Ughelumba,5.0,Left Center Back,,,,,,,,,,,,,35.2,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,eb984057-fc7c-4322-883b-c2c1238bfefc,Calvin Bassey Ughelumba,6.0,Left Back,5.0
e606d24a-723c-4560-9fee-abf19f7ea8db,10,1,00:00:04.281000,0,4,2,2.279998,3923881,43,Carry,775,Nigeria,9,From Kick Off,775,Nigeria,,43779.0,Calvin Bassey Ughelumba,5.0,Left Center Back,,,,,,,38.3,32.9,,,,,35.2,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,ce79fe82-2b3e-4a95-ae21-6892ea7762b9,Calvin Bassey Ughelumba,5.0,Left Center Back,4.0
e606d24a-723c-4560-9fee-abf19f7ea8db,10,1,00:00:04.281000,0,4,2,2.279998,3923881,43,Carry,775,Nigeria,9,From Kick Off,775,Nigeria,,43779.0,Calvin Bassey Ughelumba,5.0,Left Center Back,,,,,,,38.3,32.9,,,,,35.2,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,030f95e7-ba47-43e7-b286-e707ff491949,Calvin Bassey Ughelumba,5.0,Left Center Back,4.0
e606d24a-723c-4560-9fee-abf19f7ea8db,10,1,00:00:04.281000,0,4,2,2.279998,3923881,43,Carry,775,Nigeria,9,From Kick Off,775,Nigeria,,43779.0,Calvin Bassey Ughelumba,5.0,Left Center Back,,,,,,,38.3,32.9,,,,,35.2,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,eb984057-fc7c-4322-883b-c2c1238bfefc,Calvin Bassey Ughelumba,6.0,Left Back,5.0
4465f67b-c718-43c2-a934-cae7d3b65c4d,11,1,00:00:06.561000,0,6,2,2.648438,3923881,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,43779.0,Calvin Bassey Ughelumba,5.0,Left Center Back,3923.0,Oluwasemilogo Adesewo Ibidapo Ajayi,63.35929,0.3816787,3.0,High Pass,97.1,56.5,38.0,Left Foot,,,38.3,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,ce79fe82-2b3e-4a95-ae21-6892ea7762b9,Calvin Bassey Ughelumba,5.0,Left Center Back,4.0
4465f67b-c718-43c2-a934-cae7d3b65c4d,11,1,00:00:06.561000,0,6,2,2.648438,3923881,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,43779.0,Calvin Bassey Ughelumba,5.0,Left Center Back,3923.0,Oluwasemilogo Adesewo Ibidapo Ajayi,63.35929,0.3816787,3.0,High Pass,97.1,56.5,38.0,Left Foot,,,38.3,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,030f95e7-ba47-43e7-b286-e707ff491949,Calvin Bassey Ughelumba,5.0,Left Center Back,4.0
4465f67b-c718-43c2-a934-cae7d3b65c4d,11,1,00:00:06.561000,0,6,2,2.648438,3923881,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,43779.0,Calvin Bassey Ughelumba,5.0,Left Center Back,3923.0,Oluwasemilogo Adesewo Ibidapo Ajayi,63.35929,0.3816787,3.0,High Pass,97.1,56.5,38.0,Left Foot,,,38.3,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,eb984057-fc7c-4322-883b-c2c1238bfefc,Calvin Bassey Ughelumba,6.0,Left Back,5.0
4bfbb3ff-2719-448f-b148-6b1e6912f1d1,12,1,00:00:09.210000,0,9,2,,3923881,42,Ball Receipt,775,Nigeria,9,From Kick Off,775,Nigeria,,3923.0,Oluwasemilogo Adesewo Ibidapo Ajayi,3.0,Right Center Back,,,,,,,,,,,,,97.1,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3923881.0,ce79fe82-2b3e-4a95-ae21-6892ea7762b9,Oluwasemilogo Adesewo Ibidapo Ajayi,3.0,Right Center Back,2.0
4bfbb3ff-2719-448f-b148-6b1e6912f1d1,12,1,00:00:09.210000,0,9,2,,3923881,42,Ball Receipt,775,Nigeria,9,From Kick Off,775,Nigeria,,3923.0,Oluwasemilogo Adesewo Ibidapo Ajayi,3.0,Right Center Back,,,,,,,,,,,,,97.1,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3923881.0,030f95e7-ba47-43e7-b286-e707ff491949,Oluwasemilogo Adesewo Ibidapo Ajayi,3.0,Right Center Back,2.0
4bfbb3ff-2719-448f-b148-6b1e6912f1d1,12,1,00:00:09.210000,0,9,2,,3923881,42,Ball Receipt,775,Nigeria,9,From Kick Off,775,Nigeria,,3923.0,Oluwasemilogo Adesewo Ibidapo Ajayi,3.0,Right Center Back,,,,,,,,,,,,,97.1,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3923881.0,eb984057-fc7c-4322-883b-c2c1238bfefc,Oluwasemilogo Adesewo Ibidapo Ajayi,3.0,Right Center Back,3.0
24e46dcf-9a75-4cbd-afac-c94e137494c6,13,1,00:00:09.250000,0,9,2,1.81963,3923881,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,3923.0,Oluwasemilogo Adesewo Ibidapo Ajayi,3.0,Right Center Back,11277.0,Victor James Osimhen,16.977926,-0.4056652,3.0,High Pass,112.7,49.8,,,,,97.1,56.5,1.0,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3923881.0,ce79fe82-2b3e-4a95-ae21-6892ea7762b9,Oluwasemilogo Adesewo Ibidapo Ajayi,3.0,Right Center Back,2.0
24e46dcf-9a75-4cbd-afac-c94e137494c6,13,1,00:00:09.250000,0,9,2,1.81963,3923881,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,3923.0,Oluwasemilogo Adesewo Ibidapo Ajayi,3.0,Right Center Back,11277.0,Victor James Osimhen,16.977926,-0.4056652,3.0,High Pass,112.7,49.8,,,,,97.1,56.5,1.0,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3923881.0,030f95e7-ba47-43e7-b286-e707ff491949,Oluwasemilogo Adesewo Ibidapo Ajayi,3.0,Right Center Back,2.0
24e46dcf-9a75-4cbd-afac-c94e137494c6,13,1,00:00:09.250000,0,9,2,1.81963,3923881,30,Pass,775,Nigeria,9,From Kick Off,775,Nigeria,,3923.0,Oluwasemilogo Adesewo Ibidapo Ajayi,3.0,Right Center Back,11277.0,Victor James Osimhen,16.977926,-0.4056652,3.0,High Pass,112.7,49.8,,,,,97.1,56.5,1.0,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3923881.0,eb984057-fc7c-4322-883b-c2c1238bfefc,Oluwasemilogo Adesewo Ibidapo Ajayi,3.0,Right Center Back,3.0
cf7e380d-745b-4c1e-b5e8-69ce34a0503e,14,1,00:00:09.250000,0,9,2,0.0,3923881,4,Duel,775,Nigeria,9,From Kick Off,3374,Côte d'Ivoire,,7713.0,Obite Evan Ndicka,5.0,Left Center Back,,,,,,,,,,,10.0,Aerial Lost,23.0,23.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,0fd85800-7ceb-4870-a0e3-92bdd6e49740,Obite Evan Ndicka,5.0,Left Center Back,4.0
cf7e380d-745b-4c1e-b5e8-69ce34a0503e,14,1,00:00:09.250000,0,9,2,0.0,3923881,4,Duel,775,Nigeria,9,From Kick Off,3374,Côte d'Ivoire,,7713.0,Obite Evan Ndicka,5.0,Left Center Back,,,,,,,,,,,10.0,Aerial Lost,23.0,23.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,7bfd9844-5e15-40eb-b8ea-d483b98a08ff,Obite Evan Ndicka,5.0,Left Center Back,4.0
cf7e380d-745b-4c1e-b5e8-69ce34a0503e,14,1,00:00:09.250000,0,9,2,0.0,3923881,4,Duel,775,Nigeria,9,From Kick Off,3374,Côte d'Ivoire,,7713.0,Obite Evan Ndicka,5.0,Left Center Back,,,,,,,,,,,10.0,Aerial Lost,23.0,23.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,181b6c97-0e83-43dc-a74b-985639046ac9,Obite Evan Ndicka,5.0,Left Center Back,4.0
dd524793-4f2b-4966-9c42-ec80d6daacae,15,1,00:00:11.070000,0,11,2,,3923881,42,Ball Receipt,775,Nigeria,9,From Kick Off,775,Nigeria,,11277.0,Victor James Osimhen,23.0,Center Forward,,,,,,,,,,,,,109.7,45.6,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3923881.0,ce79fe82-2b3e-4a95-ae21-6892ea7762b9,Victor James Osimhen,23.0,Center Forward,11.0
dd524793-4f2b-4966-9c42-ec80d6daacae,15,1,00:00:11.070000,0,11,2,,3923881,42,Ball Receipt,775,Nigeria,9,From Kick Off,775,Nigeria,,11277.0,Victor James Osimhen,23.0,Center Forward,,,,,,,,,,,,,109.7,45.6,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3923881.0,030f95e7-ba47-43e7-b286-e707ff491949,Victor James Osimhen,23.0,Center Forward,11.0
dd524793-4f2b-4966-9c42-ec80d6daacae,15,1,00:00:11.070000,0,11,2,,3923881,42,Ball Receipt,775,Nigeria,9,From Kick Off,775,Nigeria,,11277.0,Victor James Osimhen,23.0,Center Forward,,,,,,,,,,,,,109.7,45.6,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3923881.0,eb984057-fc7c-4322-883b-c2c1238bfefc,Victor James Osimhen,23.0,Center Forward,11.0
73e057fc-4f78-4411-9f86-8ebb03f2955d,16,1,00:00:11.070000,0,11,3,0.0,3923881,2,Ball Recovery,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,36629.0,Yahia Fofana,1.0,Goalkeeper,,,,,,,,,,,,,7.4,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3923881.0,0fd85800-7ceb-4870-a0e3-92bdd6e49740,Yahia Fofana,1.0,Goalkeeper,1.0
73e057fc-4f78-4411-9f86-8ebb03f2955d,16,1,00:00:11.070000,0,11,3,0.0,3923881,2,Ball Recovery,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,36629.0,Yahia Fofana,1.0,Goalkeeper,,,,,,,,,,,,,7.4,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3923881.0,7bfd9844-5e15-40eb-b8ea-d483b98a08ff,Yahia Fofana,1.0,Goalkeeper,1.0
73e057fc-4f78-4411-9f86-8ebb03f2955d,16,1,00:00:11.070000,0,11,3,0.0,3923881,2,Ball Recovery,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,36629.0,Yahia Fofana,1.0,Goalkeeper,,,,,,,,,,,,,7.4,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3923881.0,181b6c97-0e83-43dc-a74b-985639046ac9,Yahia Fofana,1.0,Goalkeeper,1.0
9135c01c-8664-44a5-bf65-bc9cee73ea7f,17,1,00:00:11.070000,0,11,3,7.105109,3923881,43,Carry,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,36629.0,Yahia Fofana,1.0,Goalkeeper,,,,,,,10.4,36.1,,,,,7.4,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3923881.0,0fd85800-7ceb-4870-a0e3-92bdd6e49740,Yahia Fofana,1.0,Goalkeeper,1.0
9135c01c-8664-44a5-bf65-bc9cee73ea7f,17,1,00:00:11.070000,0,11,3,7.105109,3923881,43,Carry,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,36629.0,Yahia Fofana,1.0,Goalkeeper,,,,,,,10.4,36.1,,,,,7.4,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3923881.0,7bfd9844-5e15-40eb-b8ea-d483b98a08ff,Yahia Fofana,1.0,Goalkeeper,1.0
9135c01c-8664-44a5-bf65-bc9cee73ea7f,17,1,00:00:11.070000,0,11,3,7.105109,3923881,43,Carry,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,36629.0,Yahia Fofana,1.0,Goalkeeper,,,,,,,10.4,36.1,,,,,7.4,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3923881.0,181b6c97-0e83-43dc-a74b-985639046ac9,Yahia Fofana,1.0,Goalkeeper,1.0
724feafd-266c-4c5e-97eb-b38e01495c8d,18,1,00:00:18.175000,0,18,3,2.053393,3923881,30,Pass,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,36629.0,Yahia Fofana,1.0,Goalkeeper,7713.0,Obite Evan Ndicka,18.406792,-1.0536717,1.0,Ground Pass,19.5,20.1,69.0,Keeper Arm,,,10.4,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3923881.0,0fd85800-7ceb-4870-a0e3-92bdd6e49740,Yahia Fofana,1.0,Goalkeeper,1.0
724feafd-266c-4c5e-97eb-b38e01495c8d,18,1,00:00:18.175000,0,18,3,2.053393,3923881,30,Pass,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,36629.0,Yahia Fofana,1.0,Goalkeeper,7713.0,Obite Evan Ndicka,18.406792,-1.0536717,1.0,Ground Pass,19.5,20.1,69.0,Keeper Arm,,,10.4,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3923881.0,7bfd9844-5e15-40eb-b8ea-d483b98a08ff,Yahia Fofana,1.0,Goalkeeper,1.0
724feafd-266c-4c5e-97eb-b38e01495c8d,18,1,00:00:18.175000,0,18,3,2.053393,3923881,30,Pass,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,36629.0,Yahia Fofana,1.0,Goalkeeper,7713.0,Obite Evan Ndicka,18.406792,-1.0536717,1.0,Ground Pass,19.5,20.1,69.0,Keeper Arm,,,10.4,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3923881.0,181b6c97-0e83-43dc-a74b-985639046ac9,Yahia Fofana,1.0,Goalkeeper,1.0
f41a9aa2-ed3d-46dc-abc0-1d336f210ec6,19,1,00:00:20.228000,0,20,3,,3923881,42,Ball Receipt,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,7713.0,Obite Evan Ndicka,5.0,Left Center Back,,,,,,,,,,,,,19.5,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,0fd85800-7ceb-4870-a0e3-92bdd6e49740,Obite Evan Ndicka,5.0,Left Center Back,4.0
f41a9aa2-ed3d-46dc-abc0-1d336f210ec6,19,1,00:00:20.228000,0,20,3,,3923881,42,Ball Receipt,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,7713.0,Obite Evan Ndicka,5.0,Left Center Back,,,,,,,,,,,,,19.5,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,7bfd9844-5e15-40eb-b8ea-d483b98a08ff,Obite Evan Ndicka,5.0,Left Center Back,4.0
f41a9aa2-ed3d-46dc-abc0-1d336f210ec6,19,1,00:00:20.228000,0,20,3,,3923881,42,Ball Receipt,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,7713.0,Obite Evan Ndicka,5.0,Left Center Back,,,,,,,,,,,,,19.5,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,181b6c97-0e83-43dc-a74b-985639046ac9,Obite Evan Ndicka,5.0,Left Center Back,4.0
37cfa417-cd67-4e15-b2f4-7d5e20e39219,20,1,00:00:20.228000,0,20,3,0.661346,3923881,43,Carry,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,7713.0,Obite Evan Ndicka,5.0,Left Center Back,,,,,,,20.1,16.7,,,,,19.5,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,0fd85800-7ceb-4870-a0e3-92bdd6e49740,Obite Evan Ndicka,5.0,Left Center Back,4.0
37cfa417-cd67-4e15-b2f4-7d5e20e39219,20,1,00:00:20.228000,0,20,3,0.661346,3923881,43,Carry,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,7713.0,Obite Evan Ndicka,5.0,Left Center Back,,,,,,,20.1,16.7,,,,,19.5,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,7bfd9844-5e15-40eb-b8ea-d483b98a08ff,Obite Evan Ndicka,5.0,Left Center Back,4.0
37cfa417-cd67-4e15-b2f4-7d5e20e39219,20,1,00:00:20.228000,0,20,3,0.661346,3923881,43,Carry,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,7713.0,Obite Evan Ndicka,5.0,Left Center Back,,,,,,,20.1,16.7,,,,,19.5,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,181b6c97-0e83-43dc-a74b-985639046ac9,Obite Evan Ndicka,5.0,Left Center Back,4.0
6a233788-25f6-44bf-864a-0d5b936a6fd9,21,1,00:00:20.889000,0,20,3,1.112948,3923881,30,Pass,3374,Côte d'Ivoire,1,Regular Play,3374,Côte d'Ivoire,,7713.0,Obite Evan Ndicka,5.0,Left Center Back,10039.0,Ghislain Konan,17.340416,-1.0452125,1.0,Ground Pass,28.8,1.7,40.0,Right Foot,,,20.1,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3923881.0,0fd85800-7ceb-4870-a0e3-92bdd6e49740,Obite Evan Ndicka,5.0,Left Center Back,4.0
